6180.076 9701
6180.086 9687
6180.098 9645
6180.108 9569
6180.118 9433
6180.13 9143
6180.14 8754
6180.152 8079
6180.162 7388
6180.174 6484
6180.184 5745
6180.194 5149
6180.206 4745
6180.216 4771
6180.228 5214
6180.238 5881
6180.25 6859
6180.26 7598
6180.27 8221
6180.282 8714
6180.292 8993
6180.304 9227
6180.314 9363
6180.326 9464
6180.336 9523
6180.348 9569
6180.358 9590
6180.368 9598
6180.38 9599
6180.39 9602
6180.402 9617
6180.412 9636
6180.424 9666
6180.434 9694
6180.444 9722
6180.456 9750
6180.466 9769
6180.478 9783
6180.488 9787
6180.5 9785
6180.51 9784
6180.52 9784
6180.532 9792
6180.542 9802
6180.554 9817
6180.564 9829
6180.576 9841
6180.586 9847
6180.598 9852
6180.608 9854
6180.618 9855
6180.63 9860
6180.64 9866
6180.652 9876
6180.662 9882
6180.674 9885
6180.684 9885
6180.694 9883
6180.706 9878
6180.716 9872
6180.728 9863
6180.738 9859
6180.75 9855
6180.76 9855
6180.77 9857
6180.782 9864
6180.792 9871
6180.804 9881
6180.814 9885
6180.826 9888
6180.836 9889
6180.848 9891
6180.858 9891
6180.868 9890
6180.88 9889
6180.89 9886
6180.902 9882
6180.912 9879
6180.924 9875
6180.934 9874
6180.944 9873
6180.956 9872
6180.966 9871
6180.978 9869
6180.988 9869
6181 9869
6181.01 9869
6181.02 9867
6181.032 9864
6181.042 9862
6181.054 9863
6181.064 9864
6181.076 9866
6181.086 9871
6181.098 9879
6181.108 9885
6181.118 9889
6181.13 9891
6181.14 9892
6181.152 9891
6181.162 9893
6181.174 9895
6181.184 9897
6181.194 9900
6181.206 9902
6181.216 9902
6181.228 9898
6181.238 9895
6181.25 9891
6181.26 9887
6181.27 9885
6181.282 9883
6181.292 9884
6181.304 9885
6181.314 9885
6181.326 9883
6181.336 9878
6181.348 9873
6181.358 9871
6181.368 9870
6181.38 9870
6181.39 9871
6181.402 9872
6181.412 9871
6181.424 9871
6181.434 9870
6181.444 9868
6181.456 9867
6181.466 9866
6181.478 9863
6181.488 9859
6181.5 9852
6181.51 9847
6181.52 9844
6181.532 9844
6181.542 9845
6181.554 9841
6181.564 9837
6181.576 9831
6181.586 9828
6181.598 9826
6181.608 9825
6181.618 9828
6181.63 9831
6181.64 9836
6181.652 9843
6181.662 9848
6181.674 9851
6181.684 9853
6181.694 9853
6181.706 9853
6181.716 9855
6181.728 9858
6181.738 9860
6181.75 9861
6181.76 9860
6181.77 9856
6181.782 9851
6181.792 9846
6181.804 9843
6181.814 9840
6181.826 9837
6181.836 9835
6181.848 9830
6181.858 9828
6181.868 9825
6181.88 9819
6181.89 9817
6181.902 9819
6181.912 9821
6181.924 9824
6181.934 9824
6181.944 9823
6181.956 9818
6181.966 9811
6181.978 9802
6181.988 9795
6182 9788
6182.01 9789
6182.02 9789
6182.032 9792
6182.042 9793
6182.054 9796
6182.064 9797
6182.076 9799
6182.086 9802
6182.098 9807
6182.108 9810
6182.118 9813
6182.13 9819
6182.14 9823
6182.152 9828
6182.162 9831
6182.174 9835
6182.184 9837
6182.194 9838
6182.206 9834
6182.216 9827
6182.228 9817
6182.238 9809
6182.25 9800
6182.26 9792
6182.27 9785
6182.282 9775
6182.292 9768
6182.304 9761
6182.314 9759
6182.326 9760
6182.336 9765
6182.348 9774
6182.358 9782
6182.368 9791
6182.38 9801
6182.39 9809
6182.402 9814
6182.412 9817
6182.424 9819
6182.434 9820
6182.444 9822
6182.456 9822
6182.466 9821
6182.478 9821
6182.488 9823
6182.5 9824
6182.51 9822
6182.52 9818
6182.532 9809
6182.542 9798
6182.554 9784
6182.564 9770
6182.576 9753
6182.586 9738
6182.598 9722
6182.608 9710
6182.618 9702
6182.63 9700
6182.64 9707
6182.652 9722
6182.662 9738
6182.674 9756
6182.684 9770
6182.694 9782
6182.706 9796
6182.716 9808
6182.728 9818
6182.738 9824
6182.75 9827
6182.76 9829
6182.77 9830
6182.782 9833
6182.792 9836
6182.804 9839
6182.814 9840
6182.826 9842
6182.836 9843
6182.848 9845
6182.858 9844
6182.868 9842
6182.88 9839
6182.89 9837
6182.902 9836
6182.912 9834
6182.924 9831
6182.934 9829
6182.944 9828
6182.956 9827
6182.966 9825
6182.978 9820
6182.988 9814
6183 9805
6183.01 9797
6183.02 9787
6183.032 9774
6183.042 9762
6183.054 9747
6183.064 9736
6183.076 9724
6183.086 9717
6183.098 9715
6183.108 9721
6183.118 9731
6183.13 9747
6183.14 9762
6183.152 9778
6183.162 9790
6183.174 9801
6183.184 9806
6183.194 9809
6183.206 9811
6183.216 9812
6183.228 9813
6183.238 9816
6183.25 9819
6183.26 9820
6183.27 9822
6183.282 9821
6183.292 9821
6183.304 9817
6183.314 9813
6183.326 9804
6183.336 9796
6183.348 9788
6183.358 9782
6183.368 9777
6183.38 9770
6183.39 9765
6183.402 9758
6183.412 9755
6183.424 9753
6183.434 9751
6183.444 9746
6183.456 9732
6183.466 9712
6183.478 9675
6183.488 9632
6183.5 9555
6183.51 9471
6183.52 9372
6183.532 9246
6183.542 9159
6183.554 9087
6183.564 9061
6183.576 9054
6183.586 9061
6183.598 9072
6183.608 9076
6183.618 9081
6183.63 9102
6183.64 9134
6183.652 9200
6183.662 9273
6183.674 9371
6183.684 9450
6183.694 9521
6183.706 9592
6183.716 9636
6183.728 9679
6183.738 9707
6183.75 9727
6183.76 9736
6183.77 9736
6183.782 9723
6183.792 9705
6183.804 9672
6183.814 9639
6183.826 9593
6183.836 9557
6183.848 9526
6183.858 9517
6183.868 9521
6183.88 9541
6183.89 9566
6183.902 9603
6183.912 9633
6183.924 9667
6183.934 9692
6183.944 9713
6183.956 9733
6183.966 9746
6183.978 9761
6183.988 9773
6184 9784
6184.01 9796
6184.02 9805
6184.032 9813
6184.042 9819
6184.054 9823
6184.064 9826
6184.076 9830
6184.086 9831
6184.098 9835
6184.108 9838
6184.118 9838
6184.13 9836
6184.14 9834
6184.152 9833
6184.162 9832
6184.174 9829
6184.184 9827
6184.194 9825
6184.206 9824
6184.216 9824
6184.228 9826
6184.238 9829
6184.25 9833
6184.26 9836
6184.27 9839
6184.282 9840
6184.292 9842
6184.304 9845
6184.314 9848
6184.326 9851
6184.336 9855
6184.348 9858
6184.358 9860
6184.368 9860
6184.38 9862
6184.39 9863
6184.402 9864
6184.412 9864
6184.424 9866
6184.434 9867
6184.444 9868
6184.456 9868
6184.466 9866
6184.478 9866
6184.488 9866
6184.5 9868
6184.51 9869
6184.52 9867
6184.532 9866
6184.542 9864
6184.554 9864
6184.564 9868
6184.576 9869
6184.586 9867
6184.598 9862
6184.608 9857
6184.618 9852
6184.63 9847
6184.64 9843
6184.652 9842
6184.662 9841
6184.674 9839
6184.684 9840
6184.694 9841
6184.706 9845
6184.716 9849
6184.728 9853
6184.738 9855
6184.75 9856
6184.76 9854
6184.77 9854
6184.782 9855
6184.792 9856
6184.804 9858
6184.814 9861
6184.826 9863
6184.836 9865
6184.848 9868
6184.858 9868
6184.868 9869
6184.88 9868
6184.89 9866
6184.902 9863
6184.912 9862
6184.924 9860
6184.934 9858
6184.944 9857
6184.956 9855
6184.966 9853
6184.978 9851
6184.988 9847
6185 9846
6185.01 9850
6185.02 9855
6185.032 9862
6185.042 9866
6185.054 9869
6185.064 9871
6185.076 9877
6185.086 9881
6185.098 9883
6185.108 9883
6185.118 9880
6185.13 9879
6185.14 9877
6185.152 9878
6185.162 9878
6185.174 9880
6185.184 9883
6185.194 9883
6185.206 9881
6185.216 9878
6185.228 9872
6185.238 9864
6185.25 9852
6185.26 9842
6185.27 9834
6185.282 9827
6185.292 9827
6185.304 9827
6185.314 9829
6185.326 9833
6185.336 9837
6185.348 9841
6185.358 9843
6185.368 9848
6185.38 9853
6185.39 9857
6185.402 9861
6185.412 9864
6185.424 9865
6185.434 9867
6185.444 9868
6185.456 9869
6185.466 9868
6185.478 9865
6185.488 9861
6185.5 9856
6185.51 9852
6185.52 9848
6185.532 9843
6185.542 9837
6185.554 9829
6185.564 9820
6185.576 9807
6185.586 9787
6185.598 9749
6185.608 9704
6185.618 9638
6185.63 9528
6185.64 9398
6185.652 9190
6185.662 8977
6185.674 8712
6185.684 8538
6185.694 8416
6185.706 8395
6185.716 8490
6185.728 8675
6185.738 8881
6185.75 9123
6185.76 9295
6185.77 9426
6185.782 9550
6185.792 9629
6185.804 9700
6185.814 9742
6185.826 9779
6185.836 9799
6185.848 9818
6185.858 9830
6185.868 9838
6185.88 9847
6185.89 9853
6185.902 9859
6185.912 9863
6185.924 9866
6185.934 9867
6185.944 9868
6185.956 9869
6185.966 9870
6185.978 9873
6185.988 9874
6186 9873
